"id","date_time","device_ID","rfid_tag","result","weight_list","_rid","_self","_etag","_attachments","_ts","offset"
"1679809626.735043","2023-03-26 13:47:06.735043","Avehealth001","0007BDAF9F",154.968,"[151.67,153.81,160.53,159.25,158.44,158.48,158.44,158.37,158.42,158.47,158.47,158.16,158.25,158.34,158.3,158.69,158.67,158.65,158.82,158.23,158.29,158.51,158.71,158.58,158.6,158.64,158.64,158.95,159.18,158.76,158.42,158.67,158.66,157.97,157.77,158.25,158.52,158.4,158.21,158.15,157.91,157.59,157.56,157.84,158.07,158.02,157.77,158.07,158.65,158.74,158.24,158.62,159.2,158.15,157.4,157.69,158.45,157.59,157.5,158,159.24,159.79,159.4,159.26,159.75,159.24,158.62,159.23,159.23,158.77,158.9,159.04,159.13,158.93,158.9,158.92,159.25,158.8,158.58,158.62,156.4,157.86,157.43,154.49,155.12,154.44,153.35,149.66,149.29,146.69,141.49,139.81,139.67,140.11,140.56,140.83,141.57,142.2,142.19,141.71,142.09,142.37,142.57,142.57,142.5,142.39,142.43,143,144.23,144.42,96.54]","pqdVALl1q-FjAAAAAAAAAA==","dbs/pqdVAA==/colls/pqdVALl1q-E=/docs/pqdVALl1q-FjAAAAAAAAAA==/","""0c003f26-0000-1800-0000-641fdc710000""","attachments/",1679809649,0.07
"1679810331.849635","2023-03-26 13:58:51.849635","Avehealth001","0007BDAF9F",159.347,"[163.77,154.37,155.19,158.69,156.77,157.44,157.21,157.58,157.65,157.04,156.52,158.62,159.14,158.43,158.34,157.37,156.66,156.42,157.63,158.23,155.22,157.82,163.4,162.3,155.91,156.07,158.04,157.66,156.98,157.29,157.33,157.72,157.98,158.06,158.31,158.6,158.43,158.7,157.84,157.47,157.2,156.73,158.33,158.47,157.95,158.08,158.39,158.5,158.04,157.08,157.28,159.28,158.91,158.19,157.96,157.21,157.82,161.31,158.92,157.48,159.47,159.34,158.21,157.19,157.73,160.16,160.11,157.71,159.03,164.17,162.86,157.33,157.28,159.98,160.79,160.55,160.42,158.46,157.64,158.33,158.81,159.3,158.5,157.84,157.71,157.52,158.21,158.38,157.68,157.3,159.42,159.56,158.95,158.96,159.18,159.41,159.1,158.49,159.06,159.52,159.53,160.62,158.97,157.5,157.47,157.48,157.45,158.42,158.36,159.77,161.23,160.27,158.16,160.65,163.61,158.98,157.92,158.15,159.39,160.28,160.45,160.83,160.65,158.97,158.38,157.63,159.05,159.59,158.63,159.38,157.74,157.08,163.85,160.89,154.87,156.44,158.52,161.05,160.77,159.55,159.35,159.97,161.01,159.24,158.41,158.84,159.65,163.45,158.62,156.36,158.91,160.19,160.36,160.57,159.78,159.91,160.63,159.07,159.13,159.36,159.56,159.25,159.44,159.54,157.81,159.22,164.08,159.16,157.54,156.41,157.13,157.58,158.15,158.63,159.29,157.35,155.28,157.63,158.46,158.46,158.64,158.31,161.52,160.92,158.12,158.93,163.1,159.45,156.59,159.34,161.72,161.81,160.46,160.4,161.28,160.78,159.63,158.46,157.69,157.01,158.86,160.26,166.13,163.25,156.23,158.23,161.06,161.11,160.82,160.31,159.39,159.24,159.3,158.2,156.09,156.47,156.28,154.69,156.18,159.86,161.67,165.53,158.39,155.8,158.71,160.53,161.16,160.83,160.61,160.93,160.41,160.33,160.32,160.32,160.34,160.35,160.36,160.35,160.35,161.51,161.15,161,161.09,161.08,161.05,161.03,160.99,160.95,160.92,160.57,160.75,162.25,162.55,162.39,162.41,161.39,160.31,160.56,161.06,160.13,160.5,162.45,162.83,162.87,162.9,162.9,162.69,162.74,162.42,161.48,163.39,164.28,159,159.45,162.39,161.52,159.97,160.99,161.47,158.42,159.84,161.03,160.84,161.2,167.35,107.83]","pqdVALl1q-FkAAAAAAAAAA==","dbs/pqdVAA==/colls/pqdVALl1q-E=/docs/pqdVALl1q-FkAAAAAAAAAA==/","""0c001729-0000-1800-0000-641fdf530000""","attachments/",1679810387,0.24
"1679810709.209972","2023-03-26 14:05:09.209972","Avehealth001","0007BDAF9F",159.207,"[162.47,155.4,153.18,158.56,158.3,159.06,158.8,157.88,156.69,157.29,157.94,157.49,157.8,157.89,156.83,157.02,157.58,157.81,157.69,157.67,157.81,157.96,157.53,156.4,154.97,158.6,158,160.67,163.89,156.22,156.5,157.99,158.22,158.52,158.14,157.02,157.21,158.21,158.3,158.42,158.62,158.62,157.98,157.26,157.04,157.52,157.65,157.6,157.61,157.61,157.6,157.58,157.55,157.49,157.93,157.98,157.37,157.56,157.79,157.64,157.75,157.78,157.8,157.53,158.27,159.49,158.11,157.79,159.35,158.62,157.73,157.25,156.79,156.04,159.04,163.31,157.47,155.51,158.04,158.18,157.46,156.99,157.04,157.28,156.81,156.59,156.44,156.3,155.77,153.54,157.51,158.95,160.17,162.76,157.74,158.36,160.49,159.57,159.04,157.28,157.49,158.29,158.6,158.3,157.82,158.07,158.01,158.32,158.75,159.29,159.02,157.71,157.22,158.04,158.28,157.56,157.37,157.37,157.87,158.21,157,158.14,160.62,158.19,156.86,157.12,157.26,155.84,158.19,161.29,159.37,157.58,158.16,158.37,162.08,160.1,159.13,160.15,159.7,160.39,160.04,160.13,161.28,161.9,160.88,160.85,161.27,159.97,157.91,156.93,157.83,158.4,158.7,158.72,159.03,158.9,157.94,157.98,158.02,158.58,158.86,159.09,159.77,160.02,159.94,159.67,158.71,159.26,159.55,158.29,158.27,157.4,155.38,156.7,159.41,160.56,165.59,157.91,156.32,160.13,158.85,156.99,157.84,158.84,158.64,159.05,157.9,158.71,158.14,157.97,160.48,158.19,158.4,163.75,161.05,156.82,158.34,160.86,160.81,160.53,160.53,160.55,161.1,161.24,160.73,158.57,158.5,162.95,164.26,162.17,157.53,159.47,161.35,161.11,160.92,161.19,161.1,160.34,159.76,159.64,159.41,159.64,160.01,162,160.92,159.45,159.34,160.25,160.51,159.89,159.74,159.77,159.81,159.98,159.93,159.89,159.85,159.07,159.73,160.2,158.8,159.15,159.84,161.95,161.16,157.88,155.6,157.32,159.28,159.74,159.79,160.22,160.76,161.26,160.54,160.84,163.02,162.7,162.51,162.78,162.91,162.98,162.45,159.98,158.94,165.46,160.82,158.29,162.54,161.91,160.37,160.18,160.65,161.16,161.14,159.96,160.17,163.25,162.17,155.25,156.65,161.28,160.45,160.08,161.44,161.92,161.2,160.4,160.21,160.51,160.48,159.67,161.62,163.93,162.96,162.05,161.18,160.43,162.03,160.52,157.56,157.46,157.3,157.48,159.43,157.57,157.63,159.22,158.31,158.65,157.63,159.56,160.63,161.39,161.72,160.77,160.63,159.89,159.03,161.22,161.26,161.42,161.61,156.32,157.21,159.75,161.26,162.58,162.61,162.36,162.31,161.28,160.75,160.97,161.32,161.77,161.74,161.13,160.53,160.62,169.49,110.81]","pqdVALl1q-FlAAAAAAAAAA==","dbs/pqdVAA==/colls/pqdVALl1q-E=/docs/pqdVALl1q-FlAAAAAAAAAA==/","""0c00a32c-0000-1800-0000-641fe0d70000""","attachments/",1679810775,0.24
"1679811311.124077","2023-03-26 14:15:11.124077","Avehealth001","0007BDAF9F",159.761,"[153.56,159.99,159.05,156.86,157.62,158.79,158.37,157.85,157.98,158.73,158.66,158.67,158.35,159,159.96,156.62,158.23,163.13,161.46,161.19,161.95,160.94,159.72,159.08,160.42,160.53,160.58,162.13,161.79,159.04,159.37,160.12,160.64,161.8,161.73,160.57,160.19,160.22,159.88,160.69,161.38,161.57,162.19,163.14,158.26,158.6,160.82,160.41,161.74,160.62,157.68,158.79,158.78,159,159.77,159.44,156.75,158.3,158.24,157.85,158.56,158.66,157.87,157.42,157.66,159.12,159.07,158.69,158.71,158.76,158.8,158.82,158.7,159.34,159.35,159.41,155.69,158.74,166.5,162.86,162.07,159.75,157.47,158.68,159.65,161.62,162.83,162.15,161.88,162.44,162.14,161.71,162.62,162.14,159.87,159.78,162.53,162.74,158.7,157.54,159.41,160.22,158.13,158.42,158.93,158.74,159.23,158.98,158.72,159.2,159.02,158.62,160.01,159.8,158.43,158.24,160.24,163.77,160.68,154.86,156.45,158.5,159.72,159.06,158.89,159.24,159.11,157.47,156.73,164.18,162.87,155.95,157.6,158.89,158.31,158.35,159.4,158.28,158.26,158.11,158.01,159.26,158.43,157.27,158.72,161.91,159.05,157.79,158.25,158.02,157.56,157.87,158.74,159.28,159.37,159.11,158.2,157.54,157.58,159.82,162.9,162.4,160.32,157.64,157.31,158.96,159.05,159.42,159.68,158.82,158.73,158.1,157.97,158.32,158.62,159.28,159.59,159.27,158.77,157.59,155.63,160.79,162.11,159.46,158.77,158.32,158.42,160.81,159.29,156.99,157.58,158.35,161.96,159.52,161.16,162.56,159.19,158.41,158.78,159.47,159.75,157.5,158.21,158.64,159,159.02,158.53,158.75,158.67,158.72,158.72,158.52,159.02,158.97,158.79,158.91,159.41,159.18,158.7,159.33,157.9,156.93,163.49,161.6,158.16,159.11,158.78,159.67,160.81,157.29,157.55,159.25,160.68,161.22,161.1,158.39,157.54,158.32,159.25,158.48,159.15,162.74,159.54,157.81,159.05,160.39,160.34,159.98,159.83,159.21,162.29,164.17,163.17,161.02,158.72,157.84,158.48,159.72,159.49,160.49,160.38,158.34,160.07,159.49,159.29,158.23,158.57,163.91,160.93,158.85,160.52,162.36,162.86,162.54,162.85,163.16,163.13,163.19,162.78,162.57,162.9,162.81,162.54,162.22,162.15,161.12,159.59,162.81,162.67,162.09,164.4,158.7,159.66,161.33,158.75,159.93,160.52,162.24,164.37,164.34,163.05,163.55,164.12,162.99,162.66,166.1,158.92,60.93]","pqdVALl1q-FmAAAAAAAAAA==","dbs/pqdVAA==/colls/pqdVALl1q-E=/docs/pqdVALl1q-FmAAAAAAAAAA==/","""0c00b631-0000-1800-0000-641fe32b0000""","attachments/",1679811371,0.18
"1679811856.760481","2023-03-26 14:24:16.760481","Avehealth001","0007BDAF9F",156.566,"[150.05,154.04,156.73,156.03,156.82,156.62,157.24,157.38,155.73,157.2,155.54,155.87,157.81,158.27,156.83,156.77,156.7,156.91,156.23,156.04]","pqdVALl1q-FnAAAAAAAAAA==","dbs/pqdVAA==/colls/pqdVALl1q-E=/docs/pqdVALl1q-FnAAAAAAAAAA==/","""0c00e634-0000-1800-0000-641fe5170000""","attachments/",1679811863,0.44
"1679812380.384544","2023-03-26 14:33:00.384544","Avehealth001","0007BDAF9F",152.153,"[154.39,152.01,150.06]","pqdVALl1q-FoAAAAAAAAAA==","dbs/pqdVAA==/colls/pqdVALl1q-E=/docs/pqdVALl1q-FoAAAAAAAAAA==/","""0c003f39-0000-1800-0000-641fe71f0000""","attachments/",1679812383,0.72
"1679812386.585406","2023-03-26 14:33:06.585406","Avehealth001","0007BDAF9F",155.625,"[155.6,155.65]","pqdVALl1q-FpAAAAAAAAAA==","dbs/pqdVAA==/colls/pqdVALl1q-E=/docs/pqdVALl1q-FpAAAAAAAAAA==/","""0c004139-0000-1800-0000-641fe7230000""","attachments/",1679812387,0.72
"1679812390.979504","2023-03-26 14:33:10.979504","Avehealth001","0007BDAF9F",157.518,"[155.52,155.5,154.71,153.65,158.69,156.67,156.81,157.69,156.25,156.38,156.59,156.48,156.78,156.87,156.17,155.73,155.7,155.65,155.32,156.16,161.59,157.21,156.13,157.44,156.63,156.09,157.13,157.18,156.42,155.51,156.28,156.41,156.2,156.66,156.56,156.59,157.13,156.46,155.99,156.36,156.56,156.43,156.11,155.79,156.01,156.29,156.43,156.66,156.67,156.61,156.42,156.21,156.06,156.05,156.03,156.24,156.04,155.35,155.27,155.62,156.11,156.82,157.17,157,156.51,156.85,156.83,156.62,156.48,156.57,156.61,156.6,157.06,157.91,158.14,157.55,156.73,156.66,156.73,156.78,156.82,156.82,157.16,158.11,157.56,156.35,154.69,157.04,159.78,160.83,157.89,159,158.74,161.8,159.92,154.31,156.55,159.03,159.48,155.99,155.78,158.05,157.7,156.71,157.1,157.51,157.42,157.36,157.32,157.05,156.16,155.98,157.61,156.75,154.07,158.26,163.99,155.47,155.47,157.47,155.15,154.06,155.36,155.45,155.35,155.27,155.77,156.32,156.07,155.59,156,157.02,156.46,156.32,156.64,155.99,155.7,155.87,156.12,154.23,153.93,155.07,155.36,154.89,155.41,155.48,154.97,155.17,155.32,155.34,156.09,156.47,156.08,155.52,155.59,156.29,156.61,156.56,156.3,156.34,156.34,156.35,156.33,156.02,156.02,156.03,156.03,156.04,156.04,156.04,156.07,156.18,155.92,156.4,156.4,156.29,156.26,156.25,156.24,156.23,156.2,156.19,156.2,156.19,156.17,156.27,156.33,156.26,156.25,156.25,156.08,156.49,157.06,157.77,157.94,157.88,157.87,157.99,157.2,156.65,156.82,156.94,154.9,156.09,161.58,159.97,157.41,166.28,160.22,154.15,157.67,157.87,156.07,155.6,156,157.16,157.31,157,161.17,158.42,154.21,156.6,164.11,155.43,154.13,156.73,155.77,156.22,156.35,156.3,155.82,155.09,156.64,157.13,155.44,154.56,154.53,155.03,155.66,155.75,155.68,155.64,155.66,155.68,155.08,157.02,159.76,158.58,157.96,158.2,158.32,158.79,158.76,158.73,158.74,158.24,158.4,158.8,158.95,159.41,158.42,157.99,158.6,158.54,158.51,158.51,158.91,158.94,158.78,158.64,158.69,158.74,158.73,158.72,158.71,158.65,158.46,158.45,158.29,158.69,158.93,158.98,158.79,158.59,158.87,159.04,159.08,159.07,159.07,159.41,158.86,158.19,161.13,162.78,160.91,161.63,162.53,161.56,162.34,161.89,161.84,161.42,161.38,161.57,160.77,160.93,162.7,161.51,158.99,159.61,162.26,161.87,161.38,160.98,162.04,161.26,157.7,161.56,159.83,161.14,167.34,160.29,160.99,163.91,161.69,163.17,163.15,163.3,162.82,168.72,164.83,60.2]","pqdVALl1q-FqAAAAAAAAAA==","dbs/pqdVAA==/colls/pqdVALl1q-E=/docs/pqdVALl1q-FqAAAAAAAAAA==/","""0c009639-0000-1800-0000-641fe7660000""","attachments/",1679812454,0.72
"1679815312.280264","2023-03-26 15:21:52.280264","Avehealth001","0007BDAF9F",159.233,"[156.29,159.23,161.75,158.49,157.64,158.01,158.22,158.23,158.62,158.97,159,158.94,158.9,158.91,158.9,158.91,160.01,160.33,158.15,157.71,162.74,161.73,160.73,160.8,160.93,160.88,160.88,161.31,160.96,160.7,160.9,160.44,161.17,161.49,161.42,160.55,161.63,160.98,158.39,160.36,162.1,161.09,159.24,160.56,161.75,161.4,160.57,160.33,161.82,158.84,156.23,157.24,156.72,155.9,156.25,156.98,156.85,157.48,157.76,157.63,157.66,157.69,157.43,157.48,157.81,157.84,157.77,158.29,157.87,157.6,159.5,159.93,159.47,159.5]","pqdVALl1q-FrAAAAAAAAAA==","dbs/pqdVAA==/colls/pqdVALl1q-E=/docs/pqdVALl1q-FrAAAAAAAAAA==/","""0c003f4c-0000-1800-0000-641ff2a00000""","attachments/",1679815328,0.62
"1679816192.181253","2023-03-26 15:36:32.181253","Avehealth001","0007BDAF9F",159.901,"[158.05,160.22,161.22,159,157.77,156.94,156.78,157.42,157.49,157.48,157.5,157.35,157.36,157.41,157.46,157.51,157.82,157.79,157.8,158.07,154.51,158.02,163.55,160.68,160.65,161.32,161.41,161.34,161.32,161.31,160.94,160.39,161.36,161.56,161.24,161.14,160.41,160.67,159.5,157.97,164.39,158.11,157.59,159.35,158.88,160.68,162.07,162.77,163.65,162.67,161.86,162.02,161,162.41,159.78,169.5,107.19]","pqdVALl1q-FsAAAAAAAAAA==","dbs/pqdVAA==/colls/pqdVALl1q-E=/docs/pqdVALl1q-FsAAAAAAAAAA==/","""0c000354-0000-1800-0000-641ff60b0000""","attachments/",1679816203,0.8
"1679817365.791228","2023-03-26 15:56:05.791228","Avehealth001","0007BDAF9F",161.219,"[155.15,150.93,159.06,160.84,157.86,158.89,159.52,159.46,159.44,159.44,159.42,159.24,159.24,159.01,159.45,156.78,157.52,163.29,162.02,161.4,161.53,161.51,161.5,161.5,161.7,161.72,160.66,160.84,162.18,164.43,161.06,158.91,161.09,161.34,161.29,162.61,162.22,161.4,161.86,161.62,161.66,161.91,162.17,162.16,161.28,160.49,161.56,161.12,160.92,161.77,160.96,162.78,159.72,159.9,161.87,162.4,160.95,158.35,158.91,165.87,162.9,156.35,159.62,164.14,162.68,160.33,161.19,161,161.8,162.77,162.52,162.3,162.51,162.5,162.33,162.39,162.48,162.43,162.45,162.58,162.55,162.54,162.53,162.52,162.5,162.28,162.13,162.75,162.11,161.09,161.62,162.87,161.47,157.76,157.23,159.28,159.18,157.83,162.42,159.26,157.05,160.21,160.71,161.67,164.21,164.85,162.71,162.9,164.05,163.18,162.93,163.46,163.4,163.39,163.44,163.34,163.34,163.86,163.75,162.58,163.76,163.6,163.3,163.52,163.22,163.25,165.32,140.18,41.54]","pqdVALl1q-FtAAAAAAAAAA==","dbs/pqdVAA==/colls/pqdVALl1q-E=/docs/pqdVALl1q-FtAAAAAAAAAA==/","""0c00a259-0000-1800-0000-641ffab00000""","attachments/",1679817392,0.87
"1679820433.997244","2023-03-26 16:47:13.997244","Avehealth001","0007BDAF9F",161.274,"[151.36,163.64,162.73,159.97,158.82,159.6,159.37,159.29,159.76,159.57,159.06,158.55,158.64,161.26,161.66,159.98,160.2,159.78,160.58,160.78,160.32,160.1,160.42,161.31,157.85,160.38,162.8,159.81,160.75,161.94,160.02,159.78,159.33,159.01,157.75,158.88,162.4,161.66,161.41,162.01,161.4,160.58,161.98,163.09,161.39,161.72,164.89,159.07,159.95,162.55,162.03,163.05,162.87,162.4,162.43,162.66,162.49,163.33,163.35,162.63,162.64,162.6,162.33,162.64,162.58,162.3,162.37,162.44,162.38,162.84,163.39,162.46,161.63,162.03,162.95,162.34,161.77,161.85,162.44,161.68,162.15,162.52,162.4,162.2,162.33,162.44,162.46,162.5,162.18,162.25,162.63,162.35,161.45,161.11,162.72,161.18,159.3,159.54,160.12,160.09,158.82,159.48,159.32,159.88,160.16,158.55,160.14,164.99,161.5,158.99,163.91,163.25,162.05,161.05,160.04,163.74,164.83,162.35,166.04,155.86,55.44]","pqdVALl1q-FuAAAAAAAAAA==","dbs/pqdVAA==/colls/pqdVALl1q-E=/docs/pqdVALl1q-FuAAAAAAAAAA==/","""0c00ff7d-0000-1800-0000-642006aa0000""","attachments/",1679820458,0.89
"1679822282.264102","2023-03-26 17:18:02.264102","Avehealth001","0007BDAF9F",160.461,"[153.46,158.15,161.01,160.58,160.21,160.74,160.47,160.36,160.8,161.01,160.94,160.73,160.36,160.82,160.89,160.86,160.84,160.85,160.99,160.94,160.76,160.59,160.6,160.64,160.49,160.87,161.68,162.11,158.69,159.99,160.46,161.29,161.17,160.25,160.64,160.93,160.72,160.57,161.06,161.2,160.99,161.06,161.06,160.54,160.87,161.32,161.13,161.08,160.75,160.72,161.08,160.66,160.03,159.86,159.91,159.85,159.77,159.79,159.8,159.58,159.73,160.65,160.5,160.36,160.33,159.28,174.12,113]","pqdVALl1q-FvAAAAAAAAAA==","dbs/pqdVAA==/colls/pqdVALl1q-E=/docs/pqdVALl1q-FvAAAAAAAAAA==/","""0c00af90-0000-1800-0000-64200dd80000""","attachments/",1679822296,0.13
"1679887165.375929","2023-03-27 11:19:25.375929","Avehealth001","0007BDAF9F",154.144,"[141.84,148.67,152.27,149.07,148.49,149.24,149.5,149.51,153.49,154.23,151.89,152.56,152.79,152.68,152.43,152.07,152.33,151.31,152.57,151.81,150.82,149.45,149.15,149.54,150.83,149.8,150.07,154.11,153.16,147.38,154.06,155.34,153.79,155.01,153.62,153.02,154.05,154,154.21,153.87,153.57,153.77,153.66,153.5,153.55,153.52,153.26,153.93,153.67,152.77,153.27,153.63,153.5,154.12,153.48,153.31,153.53,153.62,154.65,153.88,152.76,153.55,153.49,153.74,153.84,153.58,153.48,153.45,153.92,153.8,153.73,153.73,153.73,153.72,153.7,153.66,153.63,153.89,153.62,153.53,152.51,153.12,154.98,153.75,153.26,153.07,153.26,153.56,153.19,151.34,152.19,153.45,149.07,150.96,158.02,154.02,146.77,154.83,156.2,155.22,154.95,155.52,154.81,154.98,154.96,154.66,154.74,154.71,154.14,154.36,154.5,154.46,154.48,154.48,154.15,154.56,154.78,154.85,154.59,154.44,154.52,154.61,154.55,154.57,154.89,154.31,154.38,154.51,154.41,154.4,154.43,154.45,154.46,154.47,154.45,154.41,154.5,154.51,154.49,154.46,154.35,154.63,154.43,154.4,154.11,153.95,154.83,154.55,154.38,154.35,154.32,154,154.01,154.71,154.57,154.23,154.21,154.26,154.27,154.27,154.27,153.83,153.81,154.43,154.59,154.61,154.13,153.9,154.65,153.56,153.82,152.52,150.71,150.72,153.18,153.82,151.03,149.74,155.14,157.72,147.95,154.96,157.02,154.68,155.43,156.79,155.95,154.02,153.99,154.76,153.68,152.3,151.23,154.17,152.44,149.64,153.69,153.17,151.74,151.48,160.03,152.31,150.46,154.39,154.89,156.04,156.31,155.3,155,155.95,155.35,155.08,155.22,155.31,155.47,155.41,155.43,155.44,155.45,155.08,155.13,155.11,155.43,155.28,155.31,155.33,155.34,155.35,155.35,155.35,155.34,155.33,155.31,155.32,155.34,155.35,155.36,155.35,155.35,154.99,155.19,155.56,155.41,155.29,155.3,155.32,155.33,155.34,155.36,155.37,155.22,155.47,155.43,155.33,155.33,155.36,155.37,155.24,155.29,155.3,155.31,155.32,155.32,155.31,155.31,155.32,155.31,155.3,155.29,155.25,155.38,155.3,155.22,155.2,155.19,155.19,155.2,155.22,155.59,154.62,154.81,155.15,155.16,155.2,155.19,154.91,155.37,155.32,155.2,155.2,155.01,154.6,155.14,155.37,155.15,154.72,155.01,155.42,155.11,155.31,154.65,154.86,155.13,155.08,155.07,155.05,155.05,155.05,155.05,155.06,155.07,155.07,155.07,155.06,155.06,155.43,155.67,154.23,155.06,155.18,155.15,155.17,154.37,155.04,156.1,155.18,154.9,155.01,155.07,155.05,155.03,155.02,155.01,155.01,155.02,155.03,155.03,155.02,155.02,155.02,155.02,154.53,154.83,154.97,151.75,151.17,151.72,151.74,151.76,153.06,152.28,150.14,153.5,155.9,155.85,152.96,153.45,154.94,154.84,155.02,155.23,155.33,155.14,154.52,153.83,155.29,155.16,155.21,155.18,154.77,154.03,155.15,155.19,153.53,153.91,154.66,151.83,151.89,151.68,151.99,153.87,155.5,156.22,153.16,154.28,155.32,155.2,155.15,154.52,155.05,155.77,155.5,155.26,154.7,155.16,155.19,155.2,155.19,155.17,154.9,154.92,155.39,154.94,155.29,155.16,154.54,154.78,154.91,154.94,154.94,154.94,154.95,154.95,154.93,154.91,154.89,154.88,154.37,154.78,154.12,155.04,153.72,152.24,152.13,152.15,153.23,154.6,155.28,155.09,155.53,154.44,154.22,155.03,154.89,154.91,154.92,154.92,154.91,154.91,154.9,154.9,155.22,154.45,154.62,154.09,154.67,154.35,151.66,150.68,151.41,152.18,151.45,151.3,151.9,152.27,151.72,150.76,153.53,154.72,154.54,154.08,153.76,153.7,153.9,154.3,154.48,154.4,154.23,153.13,151.69,152.78,152.55,151.52,154.82,155.34,155.12,154.87,154.55,155.31,154.99,155.1,155.05,154.29,155.45,155.49,155,154.99,154.99,155.17,154.71,154.81,154.99,155.01,155.01,155.19,154.89,154.69,154.86,154.89,154.89,154.88,154.88,155.18,154.52,154.29,154.73,154.68,154.67,154.68,154.68,154.69,154.69,154.69,154.67,154.68,154.71,154.7,154.69,154.7,154.7,154.7,154.7,154.7,154.7,154.7,154.71,154.72,154.72,154.73,154.72,154.72,154.72,154.72,154.72,155.3,155.79,153.57,154.4,155.02,154.98,155.33,155.41,154.17,154.54,154.88,154.87,154.87,154.66,154.78,154.94,154.81,154.9,154.99,154.81,154.65,154.92,154.5,154.97,155.32,154.8,154.78,154.96,155.05,154.46,154.49,154.76,154.72,154.71,154.71,154.19,153.83,155.06,155.22,155.17,154.88,153.43,154.71,154.79,154.77,154.8,154.78,154.71,154.87,154.86,154.85,154.85,154.84,154.29,155.1,155.02,154.81,154.88,154.71,154.71,154.69,154.69,155.19,154.67,154.17,154.59,154.54,154.54,155.01,154.34,151.61,152.44,152.53,153.65,153.54,151.7,152.65,154.62,154.59,154.53,154.74,154.44,154.69,154.51,154.22,154.51,154.43,154.69,155.28,155.74,154.05,154,154.87,154.69,154.55,154.74,154.82,154.87,154.65,154.28,154.77,154.86,154.78,154.47,154.64,154.85,154.74,154.8,151.04,150.3,149.06,151.59,152.23,151.5,150.56,146.16,144.27,148.66,154.89,155.47,154.7,154.37,154.19,155.97,156.82,155.56,155.24,149.69,145.25,152.12,150.39,146.13,149.21,154.32,152.7,151.87,151.85,151.17,151.91,151.51,151.26,157.49,151.21,149.69,151.62,152.83,151.96,151.07,152.99,153.18,153.31,153.23,151.71,152.89,152.79,152.46,152.61,151.78,154.47,155.18,60.15]","pqdVALl1q-FwAAAAAAAAAA==","dbs/pqdVAA==/colls/pqdVALl1q-E=/docs/pqdVALl1q-FwAAAAAAAAAA==/","""1000912d-0000-1800-0000-64210bc30000""","attachments/",1679887299,0.08
"1679889906.56336","2023-03-27 12:05:06.563360","Avehealth001","0007BDAF9F",151.335,"[154.53,149.58,149.17,151.53,151.34,151.61,151.68,151.6,151.46,151.45,151.45,151.44,151.42,151.98,152.04,152.12,151.13,151.7,152.7,151.09,151.11,150.52,150.11,151.14,151.43,151.15,151.5,150.02,152.96,155.68,155.28,154.36,152.32,154.34,155.07,153.49,153.22,152.21,151.1,151.62,151.43,151.52,152.21,152.22,152.22,152.26,152.44,151.64,151.23,151.36,151.63,152.18,152.73,153.39,153.33,153.2,153.29,153.41,153.45,153.46,153.15,152.92,153.42,154.98,154.8,153.55,152.83,138.08,100.11,73.67,66.19,64.49,64.5,59.5,40.62]","pqdVALl1q-FxAAAAAAAAAA==","dbs/pqdVAA==/colls/pqdVALl1q-E=/docs/pqdVALl1q-FxAAAAAAAAAA==/","""10007867-0000-1800-0000-642116010000""","attachments/",1679889921,0.14
"1679891552.471702","2023-03-27 12:32:32.471702","Avehealth001","0007BDAF9F",87.143,"[138.93,146.89,152.22,148.15,148.5,149.55,149.96,149.91,149.7,149.39,149.94,150.87,150.87,150.77,151.08,151.04,150.91,150.86,150.82,150.79,150.76,150.74,150.73,151.41,152.19,148.68,148.37,154.21,155.46,155.12,154.71,154.89,155.65,155.26,155.27,155.2,155.21,155.33,155.28,155.26,155.24,156.24,154.11,150.55,134.74,98.05,74.54,64.26,48.05,37.92,32.87,32.43,42.75,61.42,74.09,74.94,77.46,80.8,80.71,80.55,79.57,75.7,75.51,75.71,75.26,76.3,76.1,75.88,77.67,79.08,78.59,77.76,75.23,72.9,70.33,63.91,54.65,50.69,46.75,44.79,47.21,53.57,62.34,65.39,67.01,73.82,81.29,84.56,86.64,85.6,83.64,83.42,80.96,77.98,75.49,73.19,72.04,71.96,70.4,66.12,59.47,49.6,43.06,46,56.36,65.85,68.73,70.01,73.54,77.22,76.75,76.47,79.42,83.4,82.49,80.09,81.11,84.01,86.19,86.76,86.57,86.18,85.82,85.62,85.11,83.64,81.43,79.42,78.86,78.15,74.01,66.26,61.74,59.08,56.31,55.04,56.88,62.1,64.32,66.47,69.24,69.2,69.18,70.54,71.55,71.44,72.65,75.61,76.17,77.13,79.23,78.73,78.53,80.44,81.34,80.06,78.1,76.86,75.22,73.67,72.94,72.17,71.83,71.62,71.5,71.42,71.06,70.68,70.25,69.76,69.39,69.79,69.88,68.94,68.99,70.43,70.84,70.26,70,70.14,69.77,68.77,67.91,67.57,67.56,68.05,68.54,69.08,70.17,70.11,68.05,66.57,65.63,65.05,63.76,58.62,51.47,48.95,48.4,48.8,49.49,49.65,46.83,40.57,33.77,24.31]","pqdVALl1q-FyAAAAAAAAAA==","dbs/pqdVAA==/colls/pqdVALl1q-E=/docs/pqdVALl1q-FyAAAAAAAAAA==/","""10000997-0000-1800-0000-64211c890000""","attachments/",1679891593,0.15
